,Unnamed: 0,title,description,text,topic
1107,1107,CVE-2024-49112 : Windows LDAP Remote Code Execution (10/12/2024),"
https://gitlab.insee.fr/dsi/suivi-alertes-securite/gestion-menace-cyber/-/issues/951#note_1018512","CVE-2024-49112 : Windows LDAP Remote Code Execution (10/12/2024) 
https://gitlab.insee.fr/dsi/suivi-alertes-securite/gestion-menace-cyber/-/issues/951#note_1018512",-1
1108,1108,Pas de FDS sur Vault Unseal,"Il n'y a pas de FDS sur Vault Unseal.

La raison est certainement le fait qu'un reboot scelle le vault et nécessite les clefs shamir pour le déscellement.

Cela implique une version d'OS non mise à jour.

Peut être conviendrait-il de faire quand même un apt upgrade et puppet agent sans reboot ?","Pas de FDS sur Vault Unseal Il n'y a pas de FDS sur Vault Unseal.

La raison est certainement le fait qu'un reboot scelle le vault et nécessite les clefs shamir pour le déscellement.

Cela implique une version d'OS non mise à jour.

Peut être conviendrait-il de faire quand même un apt upgrade et puppet agent sans reboot ?",7
1109,1109,Chatbot de Coltrane... (dernière mise en recette ?,"Service concerné (Vault, keycloak, sugoi, AD, ...) : keycloak

Description de la demande :
https://gitlab.insee.fr/iahs/authentification/themes-keycloak/keycloak-themes-coltrane/-/merge_requests/5

Mise à jour du template Coltrane à nouveau à mettre en pre-prod...
cf. https://gitlab.insee.fr/iahs/incidents-et-gestion-courante/-/issues/30 et précédentes...

Merci par avance et désolé pour le surcroît de travail (mais là, je crois qu'on y arrive)","Chatbot de Coltrane... (dernière mise en recette ? Service concerné (Vault, keycloak, sugoi, AD, ...) : keycloak

Description de la demande :
https://gitlab.insee.fr/iahs/authentification/themes-keycloak/keycloak-themes-coltrane/-/merge_requests/5

Mise à jour du template Coltrane à nouveau à mettre en pre-prod...
cf. https://gitlab.insee.fr/iahs/incidents-et-gestion-courante/-/issues/30 et précédentes...

Merci par avance et désolé pour le surcroît de travail (mais là, je crois qu'on y arrive)",12
1110,1110,Demande d'accès à Vault pour les membres de l'équipe service STD,"Service concerné (Vault, keycloak, sugoi, AD, ...) : Vault

Description de la demande :

Bonjour
Pour pouvoir gérer les mots de passe de comptes de services qui permettent l'accès aux coffres ainsi que certains mots de passe Gravitee qui sont pupetisés l'équipe STD a besoin d'un accès à Vault

D'avance Merci pour votre aide","Demande d'accès à Vault pour les membres de l'équipe service STD Service concerné (Vault, keycloak, sugoi, AD, ...) : Vault

Description de la demande :

Bonjour
Pour pouvoir gérer les mots de passe de comptes de services qui permettent l'accès aux coffres ainsi que certains mots de passe Gravitee qui sont pupetisés l'équipe STD a besoin d'un accès à Vault

D'avance Merci pour votre aide",0
1111,1111,[SIRENE] [PD] Modification de mot de passe dans l'annuaire,"Service concerné (Vault, keycloak, sugoi, AD, ...) : Annuaire de prod

Description de la demande : On utilise dans les applications SIRENE, un compte appli_SIRENE4 pour faire de l'authentification basique. On aurait besoin de changer le mot de passe associé.

Remarque importante : pour assurer une continuité de service, il est nécessaire de se coordonner avec l'équipe de maintenance Sirene pour effectuer ce changement de mot de passe. Si c'est possible le mercredi 18/12 matin, ce serait parfait. Vous pouvez nous contacter pour qu'on fixe une date/heure plus précisément.

Merci,

Vincent","[SIRENE] [PD] Modification de mot de passe dans l'annuaire Service concerné (Vault, keycloak, sugoi, AD, ...) : Annuaire de prod

Description de la demande : On utilise dans les applications SIRENE, un compte appli_SIRENE4 pour faire de l'authentification basique. On aurait besoin de changer le mot de passe associé.

Remarque importante : pour assurer une continuité de service, il est nécessaire de se coordonner avec l'équipe de maintenance Sirene pour effectuer ce changement de mot de passe. Si c'est possible le mercredi 18/12 matin, ce serait parfait. Vous pouvez nous contacter pour qu'on fixe une date/heure plus précisément.

Merci,

Vincent",4
1112,1112,conf keycloak,"Service concerné (Vault, keycloak, sugoi, AD, ...) : keycloak

Description de la demande : Est-il possible de créer les conf Keycloak pour les briques Kraftwerk, Genesis, Trust et Bangles en prod à l'image de ce qu'il y a en hors prod. Plus le compte de service pour Bangles?","conf keycloak Service concerné (Vault, keycloak, sugoi, AD, ...) : keycloak

Description de la demande : Est-il possible de créer les conf Keycloak pour les briques Kraftwerk, Genesis, Trust et Bangles en prod à l'image de ce qu'il y a en hors prod. Plus le compte de service pour Bangles?",-1
1113,1113,[AD] Demande de droits sur une OU supplémentaire,"Merci de choisir le template d'issue le plus adapté (Via le champ juste au dessus)

- Demande générale : pour demander à réaliser une opération immédiate ou planifiée, qui ne résulte pas d'un dysfonctionnement
- Demande de changement d'url d'un cient Keycloak : si la demande concerne spécifiquement cette opération
- Déclaration d'incident : si votre requête résulte de l'observation d'un dysfocntionnement ou d'une régression sur un de nos service","[AD] Demande de droits sur une OU supplémentaire Merci de choisir le template d'issue le plus adapté (Via le champ juste au dessus)

- Demande générale : pour demander à réaliser une opération immédiate ou planifiée, qui ne résulte pas d'un dysfonctionnement
- Demande de changement d'url d'un cient Keycloak : si la demande concerne spécifiquement cette opération
- Déclaration d'incident : si votre requête résulte de l'observation d'un dysfocntionnement ou d'une régression sur un de nos service",3
1114,1114,[AD] Durcissement de la politique de mot de passe,"Merci de choisir le template d'issue le plus adapté (Via le champ juste au dessus)

- Demande générale : pour demander à réaliser une opération immédiate ou planifiée, qui ne résulte pas d'un dysfonctionnement
- Demande de changement d'url d'un cient Keycloak : si la demande concerne spécifiquement cette opération
- Déclaration d'incident : si votre requête résulte de l'observation d'un dysfocntionnement ou d'une régression sur un de nos service","[AD] Durcissement de la politique de mot de passe Merci de choisir le template d'issue le plus adapté (Via le champ juste au dessus)

- Demande générale : pour demander à réaliser une opération immédiate ou planifiée, qui ne résulte pas d'un dysfonctionnement
- Demande de changement d'url d'un cient Keycloak : si la demande concerne spécifiquement cette opération
- Déclaration d'incident : si votre requête résulte de l'observation d'un dysfocntionnement ou d'une régression sur un de nos service",3
1115,1115,[AD] Connexion SSL port 636 en erreur vers les DC,"Merci de choisir le template d'issue le plus adapté (Via le champ juste au dessus)

- Demande générale : pour demander à réaliser une opération immédiate ou planifiée, qui ne résulte pas d'un dysfonctionnement
- Demande de changement d'url d'un cient Keycloak : si la demande concerne spécifiquement cette opération
- Déclaration d'incident : si votre requête résulte de l'observation d'un dysfocntionnement ou d'une régression sur un de nos service","[AD] Connexion SSL port 636 en erreur vers les DC Merci de choisir le template d'issue le plus adapté (Via le champ juste au dessus)

- Demande générale : pour demander à réaliser une opération immédiate ou planifiée, qui ne résulte pas d'un dysfonctionnement
- Demande de changement d'url d'un cient Keycloak : si la demande concerne spécifiquement cette opération
- Déclaration d'incident : si votre requête résulte de l'observation d'un dysfocntionnement ou d'une régression sur un de nos service",3
1116,1116,[Vault] Percona,"Merci de choisir le template d'issue le plus adapté (Via le champ juste au dessus)

- Demande générale : pour demander à réaliser une opération immédiate ou planifiée, qui ne résulte pas d'un dysfonctionnement
- Demande de changement d'url d'un cient Keycloak : si la demande concerne spécifiquement cette opération
- Déclaration d'incident : si votre requête résulte de l'observation d'un dysfocntionnement ou d'une régression sur un de nos service","[Vault] Percona Merci de choisir le template d'issue le plus adapté (Via le champ juste au dessus)

- Demande générale : pour demander à réaliser une opération immédiate ou planifiée, qui ne résulte pas d'un dysfonctionnement
- Demande de changement d'url d'un cient Keycloak : si la demande concerne spécifiquement cette opération
- Déclaration d'incident : si votre requête résulte de l'observation d'un dysfocntionnement ou d'une régression sur un de nos service",3
1117,1117,Mettre en pré-prod le nouveau thème coltrane-chatbot suite à retour de recette,"Service concerné (Vault, keycloak, sugoi, AD, ...) : template keycloak

Description de la demande : 
La recette de la version mise en pré-prod le 11/12 (iahs/incidents-et-gestion-courante#18) dans le but d'appeler le chatbot du nouveau prestataire d'Insee Contact (https://gitlab.insee.fr/iahs/incidents-et-gestion-courante/-/issues/8) a impliqué une demande d'évolution mineure : 
https://gitlab.insee.fr/iahs/authentification/themes-keycloak/keycloak-themes-coltrane/-/merge_requests/4","Mettre en pré-prod le nouveau thème coltrane-chatbot suite à retour de recette Service concerné (Vault, keycloak, sugoi, AD, ...) : template keycloak

Description de la demande : 
La recette de la version mise en pré-prod le 11/12 (iahs/incidents-et-gestion-courante#18) dans le but d'appeler le chatbot du nouveau prestataire d'Insee Contact (https://gitlab.insee.fr/iahs/incidents-et-gestion-courante/-/issues/8) a impliqué une demande d'évolution mineure : 
https://gitlab.insee.fr/iahs/authentification/themes-keycloak/keycloak-themes-coltrane/-/merge_requests/4",12
1118,1118,[AD] Problème d'application des GPO sur le serveur Witness d'Exchange,"Merci de choisir le template d'issue le plus adapté (Via le champ juste au dessus)

- Demande générale : pour demander à réaliser une opération immédiate ou planifiée, qui ne résulte pas d'un dysfonctionnement
- Demande de changement d'url d'un cient Keycloak : si la demande concerne spécifiquement cette opération
- Déclaration d'incident : si votre requête résulte de l'observation d'un dysfocntionnement ou d'une régression sur un de nos service","[AD] Problème d'application des GPO sur le serveur Witness d'Exchange Merci de choisir le template d'issue le plus adapté (Via le champ juste au dessus)

- Demande générale : pour demander à réaliser une opération immédiate ou planifiée, qui ne résulte pas d'un dysfonctionnement
- Demande de changement d'url d'un cient Keycloak : si la demande concerne spécifiquement cette opération
- Déclaration d'incident : si votre requête résulte de l'observation d'un dysfocntionnement ou d'une régression sur un de nos service",3
1119,1119,[Merge] fix: accessibility update - recette,"Service concerné (Vault, keycloak, sugoi, AD, ...) : template keycloak

Description de la demande : Theme insee-platine  
https://gitlab.insee.fr/iahs/authentification/themes-keycloak/keycloak-themes/-/merge_requests/123","[Merge] fix: accessibility update - recette Service concerné (Vault, keycloak, sugoi, AD, ...) : template keycloak

Description de la demande : Theme insee-platine  
https://gitlab.insee.fr/iahs/authentification/themes-keycloak/keycloak-themes/-/merge_requests/123",12
1120,1120,[Merge] fix: accessibility update,"Merci de choisir le template d'issue le plus adapté (Via le champ juste au dessus)

- Demande générale : pour demander à réaliser une opération immédiate ou planifiée, qui ne résulte pas d'un dysfonctionnement
- Demande de changement d'url d'un cient Keycloak : si la demande concerne spécifiquement cette opération
- Déclaration d'incident : si votre requête résulte de l'observation d'un dysfocntionnement ou d'une régression sur un de nos service","[Merge] fix: accessibility update Merci de choisir le template d'issue le plus adapté (Via le champ juste au dessus)

- Demande générale : pour demander à réaliser une opération immédiate ou planifiée, qui ne résulte pas d'un dysfonctionnement
- Demande de changement d'url d'un cient Keycloak : si la demande concerne spécifiquement cette opération
- Déclaration d'incident : si votre requête résulte de l'observation d'un dysfocntionnement ou d'une régression sur un de nos service",3
1121,1121,[AD] Restriction des accès SMB sur les postes de travail,"Merci de choisir le template d'issue le plus adapté (Via le champ juste au dessus)

- Demande générale : pour demander à réaliser une opération immédiate ou planifiée, qui ne résulte pas d'un dysfonctionnement
- Demande de changement d'url d'un cient Keycloak : si la demande concerne spécifiquement cette opération
- Déclaration d'incident : si votre requête résulte de l'observation d'un dysfocntionnement ou d'une régression sur un de nos service","[AD] Restriction des accès SMB sur les postes de travail Merci de choisir le template d'issue le plus adapté (Via le champ juste au dessus)

- Demande générale : pour demander à réaliser une opération immédiate ou planifiée, qui ne résulte pas d'un dysfonctionnement
- Demande de changement d'url d'un cient Keycloak : si la demande concerne spécifiquement cette opération
- Déclaration d'incident : si votre requête résulte de l'observation d'un dysfocntionnement ou d'une régression sur un de nos service",3
